Player_ID,LastName,FirstName,Jersey_Num,Position,Height,Weight,Birth_Date,Age,Birth_City,Birth_Country,Rookie,Team_ID,Team_Abbr,Team_City,Team_Name,GamesPlayed,Goals,Assists,Points,Shots
376,Marleau,Patrick,12,C,"6'2""",215,9/15/1979,38,"Aneroid, SK",Canada,N,26,SJS,San Jose,Sharks,82,27,19,46,190
5599,Marner,Mitchell,16,C,"6'0""",175,5/5/1997,20,"Markham, ON",Canada,Y,12,TOR,Toronto,Maple Leafs,77,19,42,61,175
4854,Maroon,Patrick,19,LW,"6'3""",225,4/22/1988,30,"St. Louis, MO",USA,N,24,EDM,Edmonton,Oilers,81,27,15,42,178
4767,Martin,Matthew,15,LW,"6'3""",220,5/8/1989,28,"Windsor, ON",Canada,N,12,TOR,Toronto,Maple Leafs,82,5,4,9,66
97,Martin,Paul,7,D,"6'1""",200,3/5/1981,37,"Minneapolis, MN",USA,N,26,SJS,San Jose,Sharks,82,4,22,26,57
11705,Martin,Spencer,30,G,"6'3""",210,6/8/1995,22,"Oakville, ON",Canada,Y,22,COL,Colorado,Avalanche,3,0,0,0,
4512,Martinez,Alec,27,D,"6'1""",208,7/26/1987,30,"Rochester Hills, MI",USA,N,28,LAK,Los Angeles,Kings,82,9,30,39,144
5495,Martinook,Jordan,48,LW,"6'0""",204,7/25/1992,25,"Brandon, MB",Canada,N,30,ARI,Arizona,Coyotes,77,11,14,25,109
5854,Martinsen,Andreas,37,LW,"6'3""",229,6/13/1990,27,Bærum,Norway,N,14,MTL,Montreal,Canadiens,65,3,4,7,73
4439,Mason,Steve,35,G,"6'4""",210,5/29/1988,29,"Oakville, ON",Canada,N,6,PHI,Philadelphia,Flyers,58,0,1,1,
5921,Matheson,Michael,19,D,"6'2""",192,2/27/1994,24,"Pointe-Claire, QC",Canada,N,4,FLO,Florida,Panthers,81,7,10,17,179
9627,Matthews,Auston,34,C,"6'3""",216,9/17/1997,20,"San Ramon, CA",USA,Y,12,TOR,Toronto,Maple Leafs,82,40,29,69,279
4353,Matthias,Shawn,16,C,"6'4""",231,2/19/1988,30,"Mississauga, ON",Canada,N,2,WPJ,Winnipeg,Jets,45,8,4,12,51
5364,Mayfield,Scott,42,D,"6'4""",227,10/14/1992,25,"St. Louis, MO",USA,N,8,NYI,New York,Islanders,25,2,7,9,39
5291,Mazanec,Marek,39,G,"6'4""",187,7/18/1991,26,Pisek,CzechRepublic,Y,18,NSH,Nashville,Predators,6,0,1,1,
4773,McBain,Jamie,21,D,"6'1""",180,2/25/1988,30,"Edina, MN",USA,N,30,ARI,Arizona,Coyotes,3,0,0,0,3
5362,McCabe,Jake,29,D,"6'1""",210,10/12/1993,24,"Eau Claire, WI",USA,N,15,BUF,Buffalo,Sabres,76,3,17,20,79
5824,McCann,Jared,90,C,"6'1""",198,5/31/1996,21,"Stratford, ON",Canada,N,4,FLO,Florida,Panthers,29,1,6,7,44
5893,McCarron,Michael,34,RW,"6'6""",230,3/7/1995,23,"Grosse Pointe, MI",USA,N,14,MTL,Montreal,Canadiens,31,1,4,5,31
3707,McClement,Jay,18,C,"6'1""",205,3/2/1983,35,"Kingston, ON",Canada,N,3,CAR,Carolina,Hurricanes,65,5,3,8,37
5844,McCormick,Max,89,LW,"5'11""",188,5/1/1992,25,"De Pere, WI",USA,N,13,OTT,Ottawa,Senators,7,0,0,0,7
11746,McCoshen,Ian,12,D,"6'3""",217,8/5/1995,22,"Anaheim, CA",USA,Y,4,FLO,Florida,Panthers,3,0,1,1,0
5576,McDavid,Connor,97,C,"6'1""",192,1/13/1997,21,"Richmond Hill, ON",Canada,N,24,EDM,Edmonton,Oilers,82,30,70,100,251
4852,McDonagh,Ryan,27,D,"6'1""",215,6/12/1989,28,"St. Paul, MN",USA,N,9,NYR,New York,Rangers,77,6,36,42,152
4741,McDonald,Colin,36,RW,"6'2""",219,9/30/1984,33,"Wethersfield, CT",USA,N,6,PHI,Philadelphia,Flyers,3,1,0,1,5
4310,McElhinney,Curtis,35,G,"6'2""",200,5/23/1983,34,"London, ON",Canada,N,12,TOR,Toronto,Maple Leafs,24,0,0,0,
11788,McEneny,Evan,61,D,"6'2""",203,5/22/1994,23,"Hamilton, ON",Canada,Y,21,VAN,Vancouver,Canucks,1,0,0,0,1
5839,McGinn,Brock,23,LW,"6'0""",185,2/2/1994,24,"Fergus, ON",Canada,N,3,CAR,Carolina,Hurricanes,57,7,9,16,74
4564,McGinn,Jamie,88,LW,"6'1""",205,8/5/1988,29,"Fergus, ON",Canada,N,30,ARI,Arizona,Coyotes,72,9,8,17,116
5308,McIlrath,Dylan,8,D,"6'5""",236,4/20/1992,26,"Winnipeg, MB",Canada,N,4,FLO,Florida,Panthers,6,1,0,1,3
10095,McIntyre,Zane,31,G,"6'2""",206,8/20/1992,25,"Grand Forks, ND",USA,Y,11,BOS,Boston,Bruins,8,0,0,0,
5331,McKegg,Greg,33,C,"6'0""",191,6/17/1992,25,"St. Thomas, ON",Canada,N,1,TBL,Tampa Bay,Lightning,46,3,4,7,36
5470,McKenzie,Curtis,11,LW,"6'2""",205,2/22/1991,27,"Golden, BC",Canada,N,27,DAL,Dallas,Stars,53,6,10,16,66
4342,McLeod,Cody,55,LW,"6'2""",210,6/25/1984,33,"Binscarth, MB",Canada,N,18,NSH,Nashville,Predators,59,5,1,6,30
5041,McNabb,Brayden,3,D,"6'4""",212,1/21/1991,27,"Davidson, SK",Canada,N,28,LAK,Los Angeles,Kings,49,2,2,4,47
5114,McNeill,Mark,38,C,"6'2""",214,2/22/1993,25,"Langley, BC",Canada,N,27,DAL,Dallas,Stars,1,0,0,0,1
4698,McQuaid,Adam,54,D,"6'4""",212,10/12/1986,31,"Charlottetown, PE",Canada,N,11,BOS,Boston,Bruins,77,2,8,10,64
11604,Megan,Wade,61,C,"6'1""",191,7/22/1990,27,"Canton, NY",USA,Y,17,STL,St. Louis,Blues,3,1,0,1,6
11778,Megna,Jaycob,75,D,"6'6""",219,12/10/1992,25,"Plantation, FL",USA,Y,29,ANA,Anaheim,Ducks,1,0,0,0,0
5279,Megna,Jayson,46,C,"6'1""",195,2/1/1990,28,"Fort Lauderdale, FL",USA,N,21,VAN,Vancouver,Canucks,58,4,4,8,72
5604,Meier,Timo,28,RW,"6'0""",215,10/8/1996,21,Herisau,Switzerland,Y,26,SJS,San Jose,Sharks,34,3,3,6,85
5316,Melchiori,Julian,71,D,"6'5""",214,12/6/1991,26,"Richmond Hill, ON",Canada,N,2,WPJ,Winnipeg,Jets,18,0,2,2,15
5299,Merrill,Jon,7,D,"6'3""",205,2/3/1992,26,"Oklahoma City, OK",USA,N,7,NJD,New Jersey,Devils,51,1,5,6,48
4240,Methot,Marc,3,D,"6'4""",233,6/21/1985,32,"Ottawa, ON",Canada,N,13,OTT,Ottawa,Senators,68,0,12,12,69
379,Michalek,Milan,18,RW,"6'2""",225,12/7/1984,33,Jindrichuv Hradec,CzechRepublic,N,12,TOR,Toronto,Maple Leafs,5,1,1,2,6
895,Michalek,Zbynek,4,D,"6'2""",210,12/23/1982,35,Jindrichuv Hradec,CzechRepublic,N,30,ARI,Arizona,Coyotes,3,0,0,0,3
5436,Milano,Sonny,22,LW,"6'0""",195,5/12/1996,21,"Massapequa, NY",USA,N,19,CBJ,Columbus,Blue Jackets,4,0,0,0,2
5563,Miller,Colin,6,D,"6'1""",196,10/29/1992,25,"Sault Ste. Marie, ON",Canada,N,11,BOS,Boston,Bruins,74,6,7,13,85
4261,Miller,Drew,20,LW,"6'2""",183,2/17/1984,34,"Dover, NJ",USA,N,16,DET,Detroit,Red Wings,55,5,2,7,43
5161,Miller,J.T.,10,C,"6'1""",218,3/13/1993,25,"East Palestine, OH",USA,N,9,NYR,New York,Rangers,82,22,34,56,132
5298,Miller,Kevan,86,D,"6'2""",210,11/15/1987,30,"Los Angeles, CA",USA,N,11,BOS,Boston,Bruins,57,3,10,13,49
178,Miller,Ryan,30,G,"6'3""",173,7/17/1980,37,"East Lansing, MI",USA,N,21,VAN,Vancouver,Canucks,55,0,1,1,
11868,Mitchell,Garrett,76,RW,"5'11""",198,9/2/1991,26,"Regina, SK",Canada,Y,5,WSH,Washington,Capitals,1,0,0,0,0
4550,Mitchell,John,7,C,"6'1""",204,1/22/1985,33,"Oakville, ON",Canada,N,22,COL,Colorado,Avalanche,65,3,4,7,57
4283,Mitchell,Torrey,17,RW,"5'11""",186,1/30/1985,33,"Greenfield Park, QC",Canada,N,14,MTL,Montreal,Canadiens,78,8,9,17,68
10180,Mitchell,Zack,59,RW,"6'1""",196,1/7/1993,25,"Orangeville, ON",Canada,Y,25,MIN,Minnesota,Wild,11,0,0,0,10
12348,Molino,Griffen,13,C,"5'11""",171,1/21/1994,24,"Trenton, MI",USA,Y,21,VAN,Vancouver,Canucks,5,0,0,0,3
5242,Monahan,Sean,23,C,"6'3""",195,10/12/1994,23,"Brampton, ON",Canada,N,23,CGY,Calgary,Flames,82,27,31,58,199
11648,Montour,Brandon,71,D,"6'0""",192,4/11/1994,24,"Brantford, ON",Canada,Y,29,ANA,Anaheim,Ducks,27,2,4,6,50
4645,Montoya,Al,35,G,"6'2""",201,2/13/1985,33,"Chicago, IL",USA,N,14,MTL,Montreal,Canadiens,20,0,2,2,
733,Moore,Dominic,28,C,"6'0""",192,8/3/1980,37,"Thornhill, ON",Canada,N,11,BOS,Boston,Bruins,82,11,14,25,96
4959,Moore,John,2,D,"6'2""",210,11/19/1990,27,"Winnetka, IL",USA,N,7,NJD,New Jersey,Devils,63,12,10,22,102
11715,Morin,Samuel,50,D,"6'6""",202,7/12/1995,22,"Lac-Beauport, QC",Canada,Y,6,PHI,Philadelphia,Flyers,1,0,0,0,2
5930,Morrissey,Joshua,44,D,"6'0""",195,3/28/1995,23,"Calgary, AB",Canada,N,2,WPJ,Winnipeg,Jets,82,6,14,20,98
5132,Morrow,Joe,45,D,"6'0""",196,12/8/1992,25,"Edmonton, AB",Canada,N,11,BOS,Boston,Bruins,17,0,1,1,19
10070,Motte,Tyler,64,C,"5'10""",191,3/9/1995,23,"St. Clair, MI",USA,Y,20,CHI,Chicago,Blackhawks,33,4,3,7,46
4322,Moulson,Matt,26,LW,"6'1""",203,11/1/1983,34,"North York, ON",Canada,N,15,BUF,Buffalo,Sabres,81,14,18,32,134
5163,Mrazek,Petr,34,G,"6'2""",181,2/12/1992,26,Ostrava,CzechRepublic,N,16,DET,Detroit,Red Wings,53,0,0,0,
5446,Mueller,Mirco,41,D,"6'3""",210,3/21/1995,23,Winterthur,Switzerland,N,26,SJS,San Jose,Sharks,3,1,1,2,3
5293,Murphy,Connor,5,D,"6'4""",212,3/26/1993,25,"Dublin, OH",USA,N,30,ARI,Arizona,Coyotes,77,2,15,17,81
4996,Murphy,Ryan,7,D,"5'11""",185,3/31/1993,25,"Aurora, ON",Canada,N,3,CAR,Carolina,Hurricanes,27,0,2,2,17
5894,Murray,Matthew,30,G,"6'4""",178,5/25/1994,23,"Thunder Bay, ON",Canada,Y,10,PIT,Pittsburgh,Penguins,49,0,2,2,
5115,Murray,Ryan,27,D,"6'1""",205,9/27/1993,24,"Regina, SK",Canada,N,19,CBJ,Columbus,Blue Jackets,60,2,9,11,52
4888,Muzzin,Jake,6,D,"6'3""",213,2/21/1989,29,"Woodstock, ON",Canada,N,28,LAK,Los Angeles,Kings,82,9,19,28,184
4659,Myers,Tyler,57,D,"6'8""",229,2/1/1990,28,"Houston, TX",USA,N,2,WPJ,Winnipeg,Jets,12,2,3,5,16
5915,Nakladal,Jakub,14,D,"6'2""",212,12/30/1987,30,Hradec Králové,CzechRepublic,N,3,CAR,Carolina,Hurricanes,3,0,0,0,3
5136,Namestnikov,Vladislav,90,C,"5'11""",180,11/21/1992,25,Zhukovskiy,Russia,N,1,TBL,Tampa Bay,Lightning,74,10,18,28,115
319,Nash,Rick,61,LW,"6'4""",211,6/15/1984,33,"Brampton, ON",Canada,N,9,NYR,New York,Rangers,67,23,15,38,195
4810,Nash,Riley,20,C,"6'1""",190,5/9/1989,28,"Consort, AB",Canada,N,11,BOS,Boston,Bruins,81,7,10,17,125
4501,Neal,James,18,LW,"6'2""",221,9/3/1987,30,"Whitby, ON",Canada,N,18,NSH,Nashville,Predators,70,23,18,41,202
11703,Nedeljkovic,Alex,35,G,"6'0""",198,1/7/1996,22,"Parma, OH",USA,Y,3,CAR,Carolina,Hurricanes,1,0,0,0,
221,Neil,Chris,25,RW,"6'1""",209,6/18/1979,38,"Flesherton, ON",Canada,N,13,OTT,Ottawa,Senators,53,1,3,4,42
5226,Nelson,Brock,29,C,"6'3""",212,10/15/1991,26,"Warroad, MN",USA,N,8,NYI,New York,Islanders,81,20,25,45,173
9050,Nelson,Casey,34,D,"6'1""",185,7/18/1992,25,"Wisconsin Rapids, WI",USA,N,15,BUF,Buffalo,Sabres,11,0,0,0,10
5361,Nemeth,Patrik,15,D,"6'3""",219,2/8/1992,26,Stockholm,Sweden,N,27,DAL,Dallas,Stars,40,0,3,3,46
5076,Ness,Aaron,55,D,"5'10""",184,5/18/1990,27,"Roseau, MN",USA,N,5,WSH,Washington,Capitals,2,0,0,0,0
5510,Nesterov,Nikita,89,D,"5'11""",191,3/28/1993,25,Chelyabinsk,Russia,N,14,MTL,Montreal,Canadiens,48,4,13,17,63
5407,Nestrasil,Andrej,15,C,"6'3""",200,2/22/1991,27,Prague,CzechRepublic,N,3,CAR,Carolina,Hurricanes,19,1,4,5,27
4626,Neuvirth,Michal,30,G,"6'1""",209,3/21/1988,30,Ústí nad Labem,CzechRepublic,N,6,PHI,Philadelphia,Flyers,28,0,0,0,
4868,Niederreiter,Nino,22,RW,"6'2""",216,9/8/1992,25,Chur,Switzerland,N,25,MIN,Minnesota,Wild,82,25,32,57,186
4211,Nielsen,Frans,51,C,"6'1""",188,4/24/1984,34,Herning,Denmark,N,16,DET,Detroit,Red Wings,79,17,24,41,162
4493,Niemi,Antti,31,G,"6'2""",215,8/29/1983,34,Vantaa,Finland,N,27,DAL,Dallas,Stars,38,0,0,0,
5256,Nieto,Matthew,83,LW,"5'11""",190,11/5/1992,25,"Long Beach, CA",USA,N,22,COL,Colorado,Avalanche,59,7,6,13,85
11292,Nieves,Cristoval,67,C,"6'3""",212,1/23/1994,24,"Syracuse, NY",USA,Y,9,NYR,New York,Rangers,1,0,0,0,0
5033,Nilsson,Anders,31,G,"6'6""",229,3/19/1990,28,Lulea,Sweden,N,15,BUF,Buffalo,Sabres,27,0,0,0,
4300,Niskanen,Matt,2,D,"6'1""",203,12/6/1986,31,"Virginia, MN",USA,N,5,WSH,Washington,Capitals,79,5,34,39,154
5544,Noesen,Stefan,23,RW,"6'1""",205,2/12/1993,25,"Plano, TX",USA,N,7,NJD,New Jersey,Devils,44,8,2,10,63
12294,Nogier,Nelson,62,D,"6'2""",191,5/27/1996,21,"Saskatoon, SK",Canada,Y,2,WPJ,Winnipeg,Jets,10,0,0,0,8
5077,Nolan,Jordan,71,C,"6'3""",225,6/23/1989,28,"St. Catherines, ON",Canada,N,28,LAK,Los Angeles,Kings,46,4,4,8,39
5251,Nordstrom,Joakim,42,C,"6'1""",189,2/25/1992,26,Stockholm,Sweden,N,3,CAR,Carolina,Hurricanes,82,7,5,12,104
5896,Nosek,Tomas,83,LW,"6'3""",210,9/1/1992,25,Pardubice,CzechRepublic,N,16,DET,Detroit,Red Wings,11,1,0,1,19
4993,Nugent-Hopkins,Ryan,93,C,"6'0""",191,4/12/1993,25,"Burnaby, BC",Canada,N,24,EDM,Edmonton,Oilers,82,18,25,43,200
5464,Nurse,Darnell,25,D,"6'4""",221,2/4/1995,23,"Hamilton, ON",Canada,N,24,EDM,Edmonton,Oilers,44,5,6,11,85
5784,Nutivaara,Markus,65,D,"6'1""",191,6/6/1994,23,Oulu,Finland,Y,19,CBJ,Columbus,Blue Jackets,66,2,5,7,66
9634,Nylander,Alexander,70,LW,"6'1""",192,2/28/1998,20,"Calgary, AB",Canada,Y,15,BUF,Buffalo,Sabres,3,0,1,1,4
5418,Nylander,William,29,C,"6'0""",191,5/1/1996,21,"Calgary, AB",Canada,Y,12,TOR,Toronto,Maple Leafs,81,22,39,61,205
5026,Nyquist,Gustav,14,C,"5'11""",184,9/1/1989,28,Halmstad,Sweden,N,16,DET,Detroit,Red Wings,76,12,36,48,165
5452,O'Brien,Liam,87,C,"6'1""",215,7/28/1994,23,"Halifax, NS",Canada,N,5,WSH,Washington,Capitals,1,0,0,0,0
5816,O'Connor,Matt,29,G,"6'6""",205,2/14/1992,26,"Sault Ste. Marie, ON",Canada,N,13,OTT,Ottawa,Senators,1,0,0,0,
4031,Oduya,Johnny,27,D,"6'0""",191,9/30/1981,36,Stockholm,Sweden,N,20,CHI,Chicago,Blackhawks,52,2,7,9,37
5531,Oesterle,Jordan,82,D,"6'0""",182,6/25/1992,25,"Dearborn Heights, MI",USA,N,24,EDM,Edmonton,Oilers,2,0,0,0,2
10078,O'Gara,Rob,44,D,"6'4""",207,7/5/1993,24,"Massapequa, NY",USA,Y,11,BOS,Boston,Bruins,3,0,0,0,2
4406,Okposo,Kyle,21,RW,"6'0""",220,4/16/1988,30,"St. Paul, MN",USA,N,15,BUF,Buffalo,Sabres,65,19,26,45,156
5156,Oleksiak,Jamie,5,D,"6'7""",255,12/21/1992,25,"Toronto, ON",Canada,N,27,DAL,Dallas,Stars,41,5,2,7,33
5181,Oleksy,Steve,61,D,"6'0""",188,2/4/1986,32,"Chesterfield, MI",USA,N,10,PIT,Pittsburgh,Penguins,11,0,1,1,11
5865,Olofsson,Gustav,23,D,"6'3""",196,12/1/1994,23,Boras,Sweden,N,25,MIN,Minnesota,Wild,13,0,3,3,7
11328,O'Regan,Daniel,65,C,"5'10""",185,1/29/1994,24,Berlin,DEU,Y,26,SJS,San Jose,Sharks,3,1,0,1,5
4631,O'Reilly,Cal,19,C,"6'0""",188,9/30/1986,31,"Toronto, ON",Canada,N,15,BUF,Buffalo,Sabres,11,0,1,1,3
4703,O'Reilly,Ryan,90,LW,"6'1""",216,2/7/1991,27,"Clinton, ON",Canada,N,15,BUF,Buffalo,Sabres,72,20,35,55,189
5036,Orlov,Dmitry,9,D,"5'11""",212,7/23/1991,26,Novokuznetsk,Russia,N,5,WSH,Washington,Capitals,82,6,27,33,125
479,Orpik,Brooks,44,D,"6'3""",217,9/26/1980,37,"San Francisco, CA",USA,N,5,WSH,Washington,Capitals,79,0,14,14,93
4547,Oshie,T.J.,77,RW,"5'11""",195,12/23/1986,31,"Everett, WA",USA,N,5,WSH,Washington,Capitals,69,33,23,56,143
71,Ott,Steve,92,C,"6'0""",193,8/19/1982,35,"Summerside, PE",Canada,N,14,MTL,Montreal,Canadiens,53,3,4,7,45
5272,Ouellet,Xavier,61,D,"6'1""",185,7/29/1993,24,Bayonne,France,N,16,DET,Detroit,Red Wings,66,3,9,12,89
3495,Ovechkin,Alex,8,LW,"6'3""",235,9/17/1985,32,Moscow,Russia,N,5,WSH,Washington,Capitals,82,33,36,69,313
4865,Paajarvi,Magnus,56,LW,"6'3""",206,4/11/1991,27,Norrkoping,Sweden,N,17,STL,St. Louis,Blues,32,8,5,13,51
4603,Pacioretty,Max,67,LW,"6'2""",206,11/20/1988,29,"New Canaan, CT",USA,N,14,MTL,Montreal,Canadiens,81,35,32,67,268
5207,Pageau,Jean-Gabriel,44,C,"5'10""",184,11/11/1992,25,"Ottawa, ON",Canada,N,13,OTT,Ottawa,Senators,82,12,21,33,168
5483,Pakarinen,Iiro,26,RW,"6'1""",212,8/25/1991,26,Loviisa,Finland,N,24,EDM,Edmonton,Oilers,14,2,2,4,15
5178,Palat,Ondrej,18,LW,"6'0""",188,3/28/1991,27,Frydek-Mistek,CzechRepublic,N,1,TBL,Tampa Bay,Lightning,75,17,35,52,162
4796,Palmieri,Kyle,21,RW,"5'11""",185,2/1/1991,27,"Smithtown, NY",USA,N,7,NJD,New Jersey,Devils,80,26,27,53,192
5811,Panarin,Artemi,72,LW,"5'11""",168,10/30/1991,26,Korkino,Russia,N,20,CHI,Chicago,Blackhawks,82,31,43,74,211
5167,Panik,Richard,14,RW,"6'1""",208,2/7/1991,27,Martin,Slovakia,N,20,CHI,Chicago,Blackhawks,82,22,22,44,155
5370,Paquette,Cedric,13,C,"6'1""",198,8/13/1993,24,"Gaspe, QC",Canada,N,1,TBL,Tampa Bay,Lightning,58,4,6,10,68
5826,Parayko,Colton,55,D,"6'6""",230,5/12/1993,24,"St. Albert, AB",Canada,N,17,STL,St. Louis,Blues,81,4,31,35,188
4433,Pardy,Adam,5,D,"6'4""",227,3/29/1984,34,"Bonavista, NL",Canada,N,18,NSH,Nashville,Predators,4,0,0,0,4
4231,Parenteau,Pierre-Alexandre,11,RW,"6'0""",200,3/24/1983,35,"Hull, QC",Canada,N,18,NSH,Nashville,Predators,67,13,15,28,123
3502,Parise,Zach,11,LW,"5'11""",195,7/28/1984,33,"Minneapolis, MN",USA,N,25,MIN,Minnesota,Wild,69,19,23,42,194
5437,Pastrnak,David,88,RW,"6'0""",188,5/25/1996,21,Havirov,CzechRepublic,N,11,BOS,Boston,Bruins,75,34,36,70,263
5184,Pateryn,Greg,29,D,"6'3""",224,6/20/1990,27,"Sterling Heights, MI",USA,N,27,DAL,Dallas,Stars,36,1,8,9,42
5919,Paul,Nick,13,RW,"6'4""",230,3/20/1995,23,"Mississauga, ON",Canada,N,13,OTT,Ottawa,Senators,1,0,0,0,4
4321,Pavelec,Ondrej,31,G,"6'3""",212,8/31/1987,30,Kladno,CzechRepublic,N,2,WPJ,Winnipeg,Jets,8,0,0,0,
4136,Pavelski,Joe,8,C,"5'11""",195,7/11/1984,33,"Plover, WI",USA,N,26,SJS,San Jose,Sharks,81,29,39,68,232
5292,Pearson,Tanner,70,LW,"6'1""",201,8/10/1992,25,"Kitchener, ON",Canada,N,28,LAK,Los Angeles,Kings,80,24,20,44,187
11647,Peca,Matthew,63,C,"5'8""",178,4/27/1993,24,"Petawawa, ON",Canada,Y,1,TBL,Tampa Bay,Lightning,10,1,1,2,9
5856,Pelech,Adam,50,D,"6'3""",217,8/16/1994,23,"Toronto, ON",Canada,N,8,NYI,New York,Islanders,44,3,7,10,40
11511,Perlini,Brendan,29,LW,"6'3""",211,4/27/1996,21,Guildford,GBR,Y,30,ARI,Arizona,Coyotes,57,14,7,21,92
4720,Perreault,Mathieu,85,C,"5'10""",188,1/5/1988,30,"Drummondville, QC",Canada,N,2,WPJ,Winnipeg,Jets,65,13,32,45,134
4307,Perron,David,57,LW,"6'0""",200,5/28/1988,29,"Sherbrooke, QC",Canada,N,17,STL,St. Louis,Blues,82,18,28,46,150
3626,Perry,Corey,10,RW,"6'3""",213,5/16/1985,32,"Peterborough, ON",Canada,N,29,ANA,Anaheim,Ducks,82,19,34,53,215
5845,Pesce,Brett,22,D,"6'3""",200,11/15/1994,23,"Tarrytown, NY",USA,N,3,CAR,Carolina,Hurricanes,82,2,18,20,109
5430,Petan,Nicolas,19,C,"5'9""",179,3/22/1995,23,"Delta, BC",Canada,N,2,WPJ,Winnipeg,Jets,54,1,12,13,57
4764,Peters,Justin,40,G,"6'1""",210,8/30/1986,31,"Blyth, ON",Canada,N,30,ARI,Arizona,Coyotes,3,0,0,0,
5213,Petrovic,Alex,6,D,"6'4""",206,3/3/1992,26,"Edmonton, AB",Canada,N,4,FLO,Florida,Panthers,49,1,13,14,55
4929,Petry,Jeff,26,D,"6'3""",208,12/9/1987,30,"Ann Arbor, MI",USA,N,14,MTL,Montreal,Canadiens,80,8,20,28,172
3661,Phaneuf,Dion,2,D,"6'4""",225,4/9/1985,33,"Edmonton, AB",Canada,N,13,OTT,Ottawa,Senators,81,9,21,30,156
5467,Pickard,Calvin,31,G,"6'1""",200,4/15/1992,26,"Moncton, NB",Canada,N,22,COL,Colorado,Avalanche,51,0,2,2,
9048,Pietila,Blake,56,LW,"5'11""",200,2/20/1993,25,"Milford, MI",USA,N,7,NJD,New Jersey,Devils,10,0,1,1,9
4548,Pietrangelo,Alex,27,D,"6'3""",210,1/18/1990,28,"King City, ON",Canada,N,17,STL,St. Louis,Blues,80,14,34,48,181
4828,Pirri,Brandon,73,C,"6'0""",186,4/10/1991,27,"Toronto, ON",Canada,N,9,NYR,New York,Rangers,60,8,10,18,96
5274,Pitlick,Tyler,15,RW,"6'2""",200,11/1/1991,26,"Minneapolis, MN",USA,Y,24,EDM,Edmonton,Oilers,31,8,3,11,54
864,Plekanec,Tomas,14,C,"5'11""",193,10/30/1982,35,Kladno,CzechRepublic,N,14,MTL,Montreal,Canadiens,78,10,18,28,139
10079,Point,Brayden,21,C,"5'10""",166,3/13/1996,22,"Calgary, AB",Canada,Y,1,TBL,Tampa Bay,Lightning,68,18,22,40,122
4052,Polak,Roman,46,D,"6'2""",235,4/28/1986,31,Ostrava,CzechRepublic,N,12,TOR,Toronto,Maple Leafs,75,4,7,11,64
855,Pominville,Jason,29,RW,"6'0""",180,11/30/1982,35,"Repentigny, QC",Canada,N,25,MIN,Minnesota,Wild,78,13,34,47,176
4539,Porter,Kevin,11,C,"6'0""",190,3/12/1986,32,"Detroit, MI",USA,N,10,PIT,Pittsburgh,Penguins,2,0,0,0,0
4967,Postma,Paul,4,D,"6'3""",195,2/22/1989,29,"Red Deer, AB",Canada,N,2,WPJ,Winnipeg,Jets,65,1,13,14,50
12460,Poturalski,Andrew,57,C,"5'10""",180,1/14/1994,24,"Williamsville, NY",USA,Y,3,CAR,Carolina,Hurricanes,2,0,0,0,1
3694,Pouliot,Benoit,67,LW,"6'3""",200,9/29/1986,31,"Alfred, ON",Canada,N,24,EDM,Edmonton,Oilers,67,8,6,14,77
5502,Pouliot,Derrick,51,D,"6'0""",208,1/16/1994,24,"Estevan, SK",Canada,N,10,PIT,Pittsburgh,Penguins,11,0,0,0,11
4294,Price,Carey,31,G,"6'3""",215,8/16/1987,30,"Anahim Lake, BC",Canada,N,14,MTL,Montreal,Canadiens,62,0,1,1,
5523,Prince,Shane,11,C,"5'11""",193,11/16/1992,25,"Rochester, NY",USA,N,8,NYI,New York,Islanders,50,5,13,18,71
4785,Prosser,Nate,39,D,"6'2""",206,5/7/1986,31,"Elk River, MN",USA,N,25,MIN,Minnesota,Wild,39,2,5,7,20
5094,Prout,Dalton,47,D,"6'3""",230,3/13/1990,28,"Kingsville, ON",Canada,N,7,NJD,New Jersey,Devils,28,0,6,6,13
5602,Provorov,Ivan,9,D,"6'1""",201,1/13/1997,21,Yaroslavl,Russia,Y,6,PHI,Philadelphia,Flyers,82,6,24,30,161
5530,Puempel,Matt,12,LW,"6'1""",205,1/24/1993,25,"Windsor, ON",Canada,N,9,NYR,New York,Rangers,40,6,3,9,44
9630,Puljujarvi,Jesse,98,RW,"6'4""",211,5/7/1998,19,Alvkarleby,Sweden,Y,24,EDM,Edmonton,Oilers,28,1,7,8,41
5346,Pulkkinen,Teemu,12,LW,"5'10""",185,1/2/1992,26,Vantaa,Finland,N,30,ARI,Arizona,Coyotes,13,2,0,2,10
5815,Pulock,Ryan,6,D,"6'2""",214,10/6/1994,23,"Dauphin, MB",Canada,N,8,NYI,New York,Islanders,1,0,0,0,0
4357,Purcell,Teddy,9,RW,"6'2""",195,9/8/1985,32,"St. John's, NL",Canada,N,28,LAK,Los Angeles,Kings,12,0,2,2,10
4722,Pyatt,Tom,10,LW,"5'11""",185,2/14/1987,31,"Thunder Bay, ON",Canada,Y,13,OTT,Ottawa,Senators,82,9,14,23,95
5192,Pysyk,Mark,13,D,"6'1""",200,1/11/1992,26,"Sherwood Park, AB",Canada,N,4,FLO,Florida,Panthers,82,4,13,17,86
11473,Quenneville,John,42,C,"6'1""",195,4/16/1996,22,"Edmonton, AB",Canada,Y,7,NJD,New Jersey,Devils,12,1,3,4,21
